1,3,0,0,1,57
1,6,1,0,0,54
2,4,1,0,0,37
2,2,1,1,0,19
1,3,0,0,1,24
3,6,0,0,1,81
3,3,0,0,1,48
3,6,0,0,1,79
3,4,0,0,1,92
4,7,0,0,1,117
3,5,1,1,0,80
2,4,0,0,1,48
4,3,1,1,0,42
2,4,1,1,0,31
4,5,0,0,1,109
3,2,1,0,0,51
4,5,1,0,0,34
2,5,0,0,1,51
3,2,0,0,1,64
1,4,1,0,0,35
3,1,0,0,1,29
1,5,0,0,1,55
4,5,1,1,0,54
2,5,1,1,0,61
1,2,1,0,0,29
4,1,1,1,0,16
4,3,0,0,1,73
4,2,0,0,1,41
1,2,0,0,1,57
4,3,0,0,1,73
2,4,1,0,0,43
1,6,1,0,0,58
3,7,1,0,0,83
2,4,1,1,0,31
1,6,0,0,1,31
4,7,1,0,0,79
1,1,1,1,0,11
4,7,1,1,0,87
3,3,0,0,1,43
3,1,0,0,1,55
2,2,1,0,0,32
3,5,0,0,1,100
4,6,1,1,0,86
2,3,0,0,1,28
3,1,0,0,1,47
2,2,0,0,1,43
3,2,1,1,0,40
2,5,0,0,1,59
1,7,0,0,1,65
4,2,1,1,0,42
1,5,0,0,1,29
2,1,0,0,1,43
2,7,1,0,0,69
4,5,0,0,1,101
1,6,1,1,0,54
4,5,0,0,1,96
3,5,0,0,1,70
2,1,0,0,1,34
4,6,1,0,0,62
1,7,1,1,0,34
2,7,0,0,1,82
3,3,0,0,1,40
3,6,1,1,0,73
4,4,0,0,1,86
4,2,1,0,0,55
3,2,1,0,0,58
1,7,1,1,0,56
1,3,1,0,0,28
2,1,0,0,1,33
1,1,0,0,1,14
2,5,1,0,0,63
1,3,1,0,0,39
1,4,1,0,0,22
2,1,1,1,0,43
3,4,1,1,0,44
4,1,1,1,0,42
3,4,0,0,1,85
2,2,0,0,1,54
2,6,1,1,0,49
3,7,0,0,1,91
1,2,0,0,1,55
1,2,1,0,0,28
4,7,1,1,0,55
4,2,1,0,0,42
2,7,1,0,0,37
2,3,0,0,1,49
2,5,1,0,0,29
2,6,0,0,1,68
4,4,1,1,0,63
1,6,0,0,1,59
4,4,1,0,0,79
1,5,0,0,1,33
1,7,1,0,0,29
2,4,1,0,0,49
1,6,0,0,1,51
1,5,0,0,1,31
4,2,0,0,1,52
4,3,1,1,0,47
3,5,1,1,0,48
3,2,0,0,1,41
4,3,1,0,0,40
4,5,1,1,0,82
3,1,1,0,0,35
2,1,0,0,1,43
4,1,1,1,0,51
4,5,1,0,0,39
4,4,1,0,0,56
2,6,0,0,1,55
3,7,1,1,0,95
4,5,1,1,0,60
2,3,0,0,1,35
3,1,0,0,1,45
1,6,1,1,0,36
2,3,1,1,0,43
4,2,1,1,0,39
4,3,1,0,0,67
4,6,0,0,1,102
4,5,0,0,1,101
4,6,1,0,0,64
1,4,0,0,1,58
3,6,1,0,0,41
3,4,1,1,0,55
1,4,1,1,0,37
3,5,0,0,1,81
3,6,0,0,1,93
2,5,0,0,1,51
4,1,1,1,0,38
3,3,0,0,1,55
3,6,0,0,1,98
1,4,1,1,0,37
3,1,0,0,1,41
4,7,1,0,0,88
2,5,1,1,0,63
4,6,0,0,1,106
4,2,1,1,0,58
3,5,0,0,1,82
2,1,0,0,1,19
4,5,1,1,0,79
1,6,1,1,0,52
2,7,0,0,1,49
2,1,1,0,0,32
2,1,0,0,1,26
3,2,0,0,1,66
1,7,1,1,0,45
3,1,0,0,1,34
1,6,1,0,0,44
4,3,1,0,0,56
3,5,1,0,0,41
3,6,0,0,1,105
4,6,0,0,1,129
3,1,0,0,1,56
3,6,0,0,1,98
2,7,0,0,1,68
1,6,0,0,1,53
2,1,0,0,1,48
1,5,1,0,0,31
4,3,1,1,0,40
2,3,1,0,0,47
3,1,0,0,1,54
3,7,0,0,1,95
4,6,1,0,0,56
2,6,1,0,0,34
4,4,1,0,0,51
3,5,1,0,0,40
3,4,1,1,0,53
3,7,0,0,1,109
4,5,0,0,1,92
4,6,1,1,0,51
1,1,0,0,1,43
2,7,0,0,1,87
1,2,0,0,1,52
4,1,0,0,1,21
1,7,0,0,1,45
1,4,1,1,0,57
1,6,0,0,1,56
4,7,1,0,0,95
3,7,0,0,1,119
1,7,0,0,1,32
1,4,1,0,0,35
4,5,0,0,1,125
1,3,1,1,0,36
3,5,0,0,1,74
1,4,1,0,0,53
1,6,0,0,1,33
1,3,1,0,0,33
3,3,0,0,1,71
4,2,1,0,0,51
3,2,0,0,1,64
1,6,0,0,1,70
1,7,0,0,1,31
2,2,0,0,1,54
1,1,1,1,0,44
1,6,0,0,1,50
4,2,0,0,1,75
2,2,0,0,1,24
3,3,0,0,1,61
2,2,1,0,0,18
2,6,1,0,0,32
3,6,1,0,0,45
3,1,0,0,1,36
3,2,0,0,1,49
3,1,1,0,0,45
2,1,1,1,0,44
3,5,1,0,0,64
2,1,1,1,0,15
4,4,1,0,0,68
3,4,1,1,0,67
2,6,1,0,0,61
1,6,0,0,1,38
4,6,0,0,1,140
2,1,1,0,0,28
2,5,0,0,1,36
3,6,1,1,0,53
3,4,1,0,0,52
4,4,1,1,0,38
3,7,0,0,1,120
3,4,0,0,1,38
1,1,0,0,1,45
4,3,0,0,1,77
3,1,0,0,1,40
1,5,0,0,1,63
2,4,1,1,0,37
3,6,0,0,1,106
2,5,0,0,1,54
4,5,0,0,1,76
1,1,1,0,0,44
4,7,1,1,0,64
2,2,1,1,0,31
1,4,0,0,1,26
1,6,1,0,0,58
1,7,1,0,0,26
1,3,1,1,0,31
2,3,1,1,0,38
2,2,0,0,1,40
4,1,1,1,0,42
1,4,1,0,0,20
3,5,0,0,1,70
1,2,0,0,1,37
3,1,0,0,1,37
3,4,0,0,1,80
2,4,0,0,1,47
3,4,1,1,0,65
2,6,0,0,1,61
1,6,0,0,1,41
1,5,1,0,0,21
3,4,0,0,1,80
3,4,1,1,0,43
2,5,1,0,0,30
3,5,1,1,0,68
2,5,1,1,0,27
1,3,1,1,0,15
3,7,1,1,0,71
4,1,0,0,1,42
2,6,0,0,1,73
4,3,0,0,1,75
1,1,0,0,1,17
2,7,1,1,0,55
4,4,1,0,0,59
2,3,0,0,1,64
1,7,1,0,0,22
2,6,1,1,0,35
3,7,0,0,1,113
2,5,1,0,0,54
3,2,1,1,0,57
4,3,1,1,0,33
2,1,1,0,0,21
4,1,1,1,0,40
2,7,0,0,1,58
2,2,1,1,0,45
1,6,0,0,1,54
1,3,1,0,0,36
2,4,1,0,0,49
4,7,0,0,1,129
2,6,1,1,0,53
2,7,0,0,1,75
4,6,0,0,1,116
1,3,1,1,0,19
2,7,1,0,0,55
2,2,0,0,1,65
2,5,1,0,0,63
2,2,0,0,1,21
3,2,0,0,1,53
4,4,0,0,1,113
1,3,0,0,1,58
2,1,0,0,1,15
3,7,1,1,0,91
1,2,0,0,1,22
4,4,0,0,1,75
1,3,0,0,1,33
1,3,0,0,1,28
4,1,1,0,0,18
1,1,1,1,0,47
1,2,0,0,1,24
4,5,0,0,1,119
2,1,1,1,0,17
4,3,0,0,1,72
4,6,1,0,0,80
4,5,1,1,0,88
4,1,0,0,1,49
1,4,0,0,1,41
1,2,1,0,0,13
3,6,0,0,1,87
1,4,0,0,1,33
4,3,1,1,0,57
3,4,0,0,1,72
4,6,0,0,1,107
2,7,0,0,1,91
3,2,0,0,1,49
3,4,1,0,0,65
3,4,1,0,0,38
2,4,1,0,0,38
2,4,0,0,1,56
2,1,0,0,1,27
4,7,1,0,0,80
3,1,1,0,0,23
2,7,1,1,0,44
4,6,1,0,0,81
4,6,0,0,1,117
1,2,1,0,0,19
3,6,1,1,0,41
2,5,0,0,1,46
1,5,1,1,0,26
1,6,0,0,1,57
3,7,1,1,0,58
4,2,1,0,0,35
4,4,0,0,1,62
3,4,0,0,1,59
4,5,1,0,0,58
2,6,1,1,0,53
3,6,1,0,0,54
3,1,0,0,1,44
2,7,1,0,0,39
4,4,0,0,1,67
2,3,0,0,1,36
1,5,1,1,0,41
3,5,1,0,0,57
2,1,0,0,1,20
4,1,0,0,1,60
4,4,1,0,0,76
2,5,0,0,1,59
4,3,1,0,0,33
4,3,1,1,0,68
4,5,1,1,0,63
1,5,0,0,1,34
2,3,0,0,1,72
1,3,0,0,1,54
4,2,1,0,0,27
4,6,1,1,0,80
3,4,0,0,1,80
4,2,1,0,0,35
1,2,0,0,1,42
3,2,0,0,1,46
2,5,1,0,0,45
2,1,0,0,1,44
3,2,1,0,0,49
1,7,0,0,1,38
2,6,0,0,1,54
3,4,1,1,0,55
3,3,1,0,0,28
2,5,1,0,0,38
1,6,1,0,0,25
4,7,1,1,0,83
1,7,0,0,1,75
1,3,1,0,0,43
1,4,0,0,1,32
1,5,0,0,1,45
2,5,0,0,1,64
2,1,0,0,1,48
2,4,0,0,1,46
1,5,1,1,0,49
3,3,1,1,0,61
1,7,0,0,1,48
4,1,1,0,0,50
3,7,1,1,0,74
1,7,1,1,0,39
3,4,0,0,1,49
3,5,0,0,1,91
2,4,1,0,0,49
3,7,1,0,0,57
1,4,1,0,0,41
4,2,1,1,0,28
3,1,1,0,0,30
3,5,1,1,0,69
1,4,1,1,0,41
4,7,0,0,1,122
2,3,0,0,1,45
3,3,0,0,1,54
4,4,1,0,0,44
2,6,0,0,1,73
4,5,1,1,0,59
3,2,0,0,1,57
3,6,0,0,1,106
3,3,1,0,0,31
4,5,0,0,1,66
1,4,0,0,1,32
4,5,1,1,0,56
1,3,0,0,1,60
4,1,1,0,0,21
2,5,0,0,1,63
1,1,1,0,0,20
2,2,1,0,0,36
1,1,1,0,0,14
1,3,0,0,1,26
3,6,0,0,1,102
4,4,1,1,0,62
1,5,1,0,0,35
3,6,1,1,0,82
4,2,1,0,0,63
1,7,1,1,0,36
2,1,1,0,0,24
4,1,1,1,0,44
1,1,0,0,1,44
1,7,1,0,0,53
1,7,1,0,0,55
2,6,0,0,1,70
3,2,1,1,0,50
2,7,0,0,1,64
4,6,1,0,0,75
3,5,0,0,1,87
1,5,1,0,0,49
2,3,0,0,1,47
2,6,1,0,0,58
3,7,1,0,0,76
2,4,0,0,1,36
3,6,1,1,0,69
4,3,0,0,1,76
4,5,0,0,1,74
1,2,1,0,0,30
4,2,0,0,1,66
3,7,1,1,0,64
3,3,1,0,0,32
4,6,1,1,0,58
4,6,0,0,1,85
2,1,1,0,0,48
4,6,1,1,0,77
2,7,0,0,1,98
4,2,0,0,1,42
4,4,0,0,1,74
1,5,1,0,0,46
1,3,1,0,0,47
3,2,0,0,1,55
2,5,1,0,0,56
1,2,1,0,0,26
2,2,1,1,0,15
1,6,0,0,1,58
2,6,1,0,0,71
2,6,0,0,1,70
2,2,0,0,1,40
4,5,0,0,1,103
2,6,1,0,0,71
1,1,0,0,1,27
1,4,0,0,1,35
3,6,1,0,0,68
4,1,0,0,1,21
1,3,0,0,1,47
1,1,0,0,1,15
2,6,0,0,1,49
3,6,1,1,0,38
2,6,1,0,0,46
3,2,1,1,0,58
4,3,1,1,0,64
3,4,0,0,1,86
2,6,0,0,1,49
4,2,0,0,1,73
1,6,1,0,0,52
1,1,0,0,1,50
2,5,1,1,0,51
2,5,0,0,1,38
4,4,0,0,1,71
2,4,1,0,0,50
1,7,0,0,1,41
1,1,0,0,1,31
3,7,0,0,1,89
3,7,1,1,0,58
2,2,1,1,0,27
4,1,1,0,0,46
3,2,1,1,0,53
4,5,1,1,0,70
2,5,1,1,0,64
2,7,0,0,1,78
4,3,1,1,0,67
1,7,1,0,0,33
3,5,0,0,1,65
4,3,0,0,1,42
1,1,1,1,0,29
1,6,0,0,1,40
4,6,0,0,1,105
2,3,0,0,1,49
1,7,1,0,0,39
4,3,1,1,0,60
2,3,0,0,1,47
1,1,0,0,1,45
1,5,1,0,0,55
3,1,0,0,1,61
1,1,0,0,1,46
3,3,1,1,0,62
1,4,1,1,0,51
4,6,1,1,0,59
1,3,0,0,1,40
3,3,0,0,1,62
3,4,0,0,1,73
4,1,1,1,0,33
3,7,1,1,0,84
1,5,0,0,1,57
3,4,0,0,1,68
4,4,1,0,0,43
3,2,0,0,1,37
1,3,1,1,0,35
3,4,0,0,1,73
4,4,0,0,1,69
3,2,1,1,0,34
4,3,0,0,1,75
3,4,0,0,1,87
3,4,0,0,1,86
4,1,0,0,1,51
4,6,1,1,0,81
4,6,0,0,1,114
1,2,1,0,0,25
4,2,0,0,1,67
3,6,0,0,1,100
2,5,1,0,0,53
4,3,0,0,1,55
1,6,0,0,1,66
1,1,0,0,1,26
1,4,1,0,0,27
2,4,1,1,0,53
4,1,0,0,1,63
3,7,0,0,1,97
2,6,0,0,1,82
3,4,0,0,1,84
3,4,0,0,1,90
2,3,1,0,0,32
1,3,1,1,0,25
3,6,0,0,1,82
4,2,0,0,1,71
4,7,1,1,0,65
3,2,1,0,0,48
2,7,0,0,1,62
4,1,1,0,0,28
1,3,0,0,1,45
4,6,0,0,1,130
4,3,0,0,1,77
2,1,1,0,0,23
1,7,1,0,0,49
4,5,0,0,1,88
3,4,1,0,0,45
3,1,0,0,1,35
2,5,0,0,1,77
2,7,0,0,1,60
2,2,0,0,1,67
1,5,0,0,1,37
4,5,0,0,1,101
3,5,0,0,1,78
2,2,1,1,0,32
1,1,1,1,0,18
1,3,0,0,1,34
3,3,1,0,0,31
1,4,0,0,1,34
2,5,0,0,1,84
1,5,1,1,0,23
2,4,0,0,1,63
3,6,1,0,0,38
3,5,0,0,1,109
4,2,1,0,0,37
2,2,0,0,1,56
2,2,1,0,0,21
3,3,1,0,0,37
2,4,0,0,1,51
4,6,0,0,1,97
4,5,1,0,0,60
3,5,1,1,0,48
1,4,0,0,1,55
1,7,1,1,0,34
4,1,1,1,0,45
2,1,0,0,1,35
3,1,0,0,1,46
4,1,1,0,0,54
2,7,1,0,0,57
4,1,1,1,0,33
3,2,0,0,1,34
3,1,1,0,0,14
2,7,1,0,0,67
3,4,0,0,1,60
3,4,1,0,0,55
2,6,0,0,1,65
1,1,0,0,1,19
1,1,0,0,1,32
2,1,1,1,0,39
2,2,0,0,1,54
3,2,0,0,1,64
3,2,0,0,1,40
1,4,1,1,0,47
1,1,1,1,0,48
2,3,1,0,0,20
2,2,1,0,0,15
2,3,1,1,0,20
4,5,1,1,0,56
1,5,0,0,1,27
3,7,1,0,0,78
3,7,0,0,1,124
1,3,1,1,0,26
1,1,0,0,1,41
4,4,0,0,1,110
4,2,1,0,0,52
3,1,1,0,0,40
3,4,0,0,1,85
1,1,1,0,0,36
3,2,0,0,1,59
3,3,1,1,0,42
3,5,0,0,1,86
4,7,0,0,1,119
4,6,0,0,1,136
1,2,0,0,1,51
4,5,0,0,1,79
4,5,1,0,0,46
1,7,0,0,1,60
2,5,1,1,0,58
3,1,1,0,0,49
3,5,1,0,0,68
3,6,1,0,0,49
3,7,0,0,1,92
1,1,1,1,0,31
4,7,0,0,1,147
3,2,0,0,1,61
1,6,0,0,1,42
4,7,1,1,0,55
3,4,1,0,0,57
4,3,1,0,0,49
2,1,0,0,1,21
3,3,0,0,1,47
2,7,0,0,1,81
1,7,1,0,0,41
1,5,0,0,1,47
3,3,1,1,0,28
3,2,0,0,1,70
2,7,1,1,0,54
1,4,0,0,1,38
2,5,0,0,1,77
3,1,0,0,1,40
4,7,0,0,1,128
1,1,0,0,1,51
4,7,1,0,0,47
2,5,1,1,0,59
2,1,1,1,0,45
2,1,0,0,1,14
3,7,0,0,1,124
2,4,1,0,0,41
3,4,1,0,0,33
4,1,0,0,1,28
4,1,0,0,1,38
1,1,0,0,1,38
2,2,0,0,1,52
4,2,0,0,1,62
4,5,0,0,1,125
3,5,1,1,0,46
4,6,0,0,1,90
2,4,1,0,0,55
3,3,0,0,1,42
3,3,0,0,1,42
1,6,0,0,1,56
3,6,0,0,1,101
1,2,0,0,1,27
2,2,1,1,0,44
2,5,1,1,0,54
1,2,1,0,0,41
1,1,0,0,1,46
3,3,1,1,0,55
3,6,0,0,1,107
4,2,0,0,1,63
2,6,1,1,0,72
3,7,0,0,1,83
1,5,0,0,1,38
2,5,0,0,1,48
1,6,0,0,1,49
1,1,1,0,0,46
1,5,1,1,0,33
3,5,1,1,0,64
1,7,1,0,0,34
2,1,0,0,1,34
2,5,1,0,0,22
2,1,0,0,1,44
4,5,0,0,1,89
4,4,0,0,1,77
1,3,1,1,0,32
4,1,1,0,0,27
4,6,1,1,0,67
1,2,0,0,1,49
2,3,0,0,1,61
2,6,0,0,1,53
1,2,1,1,0,46
2,2,0,0,1,32
4,2,0,0,1,63
1,3,0,0,1,18
3,3,0,0,1,40
2,7,1,1,0,74
1,6,0,0,1,49
4,3,1,0,0,60
3,6,1,0,0,35
3,1,0,0,1,38
2,4,1,1,0,32
4,2,0,0,1,45
2,1,1,0,0,32
3,2,0,0,1,66
1,6,1,0,0,19
3,7,0,0,1,114
1,6,1,0,0,56
2,4,1,1,0,51
1,2,0,0,1,29
2,1,0,0,1,54
1,6,0,0,1,44
2,6,0,0,1,92
2,3,0,0,1,42
4,3,0,0,1,59
4,7,0,0,1,157
2,3,1,1,0,51
4,5,0,0,1,67
2,7,1,0,0,70
2,3,1,1,0,23
4,7,0,0,1,149
2,5,1,1,0,46
3,6,0,0,1,90
1,6,1,1,0,27
4,5,1,0,0,76
4,1,1,1,0,16
3,7,0,0,1,82
2,1,1,1,0,48
3,3,0,0,1,71
3,1,0,0,1,46
1,6,1,1,0,50
3,4,1,1,0,53
1,2,0,0,1,26
1,2,0,0,1,48
2,7,0,0,1,75
1,3,0,0,1,35
4,3,0,0,1,54
3,2,1,0,0,37
1,3,1,1,0,46
3,6,1,0,0,54
3,5,0,0,1,103
2,3,0,0,1,55
2,6,1,0,0,45
1,2,0,0,1,43
4,7,0,0,1,131
1,2,0,0,1,45
3,1,1,0,0,20
4,3,0,0,1,80
1,3,1,0,0,55
3,7,0,0,1,94
2,4,0,0,1,55
2,2,0,0,1,57
1,1,0,0,1,23
1,4,1,1,0,53
4,1,0,0,1,27
3,5,0,0,1,90
4,4,1,1,0,39
1,3,0,0,1,42
2,2,1,1,0,27
2,6,1,0,0,57
3,3,1,0,0,27
1,4,0,0,1,33
4,6,0,0,1,117
4,7,1,0,0,53
4,3,1,0,0,30
3,7,1,0,0,58
3,3,1,1,0,63
2,1,1,0,0,41
2,3,1,1,0,51
1,4,0,0,1,60
2,7,1,0,0,70
2,2,0,0,1,26
1,5,1,1,0,43
3,3,0,0,1,76
4,6,0,0,1,133
3,6,1,1,0,54
2,2,0,0,1,50
2,5,1,0,0,38
2,3,0,0,1,38
2,1,0,0,1,54
4,3,1,1,0,38
3,5,0,0,1,79
3,2,0,0,1,56
3,7,0,0,1,85
2,6,0,0,1,83
3,4,1,1,0,68
1,1,1,0,0,22
3,7,0,0,1,107
3,5,0,0,1,61
4,3,1,0,0,54
3,2,0,0,1,56
2,1,0,0,1,19
2,1,0,0,1,32
4,5,1,1,0,47
1,2,0,0,1,26
4,2,0,0,1,71
4,7,0,0,1,111
3,2,1,0,0,27
1,4,1,1,0,43
1,1,1,0,0,16
4,6,0,0,1,98
4,3,1,1,0,30
1,7,1,0,0,53
3,1,1,0,0,30
4,5,1,1,0,48
1,5,1,1,0,38
4,7,1,1,0,74
4,6,0,0,1,94
4,2,1,1,0,24
4,5,1,0,0,60
1,2,1,1,0,36
4,5,0,0,1,108
1,4,1,1,0,47
2,3,1,1,0,34
4,3,0,0,1,54
3,6,1,1,0,74
2,2,0,0,1,55
3,7,0,0,1,105
1,5,1,1,0,17
3,7,0,0,1,132
3,2,0,0,1,67
1,4,1,0,0,17
1,1,0,0,1,41
1,4,0,0,1,52
1,2,1,0,0,18
1,4,0,0,1,23
1,3,1,0,0,28
3,4,0,0,1,86
3,2,1,0,0,29
3,1,1,1,0,39
1,4,1,0,0,48
3,2,0,0,1,35
1,3,0,0,1,55
4,6,1,0,0,66
3,3,1,0,0,43
1,4,0,0,1,24
4,6,0,0,1,113
2,6,0,0,1,47
2,6,1,0,0,57
4,6,1,0,0,78
3,4,0,0,1,65
4,3,1,1,0,54
1,1,1,0,0,12
4,7,0,0,1,143
4,1,1,1,0,29
3,2,0,0,1,55
2,4,0,0,1,67
1,1,0,0,1,20
2,6,1,0,0,45
1,2,1,0,0,52
4,5,1,0,0,36
1,4,1,1,0,15
4,7,0,0,1,134
1,1,0,0,1,41
3,4,0,0,1,90
4,7,1,1,0,85
4,6,1,1,0,46
3,5,0,0,1,86
1,7,1,0,0,48
3,5,0,0,1,61
2,1,0,0,1,18
4,2,1,0,0,46
4,7,1,0,0,71
2,2,1,0,0,34
3,1,0,0,1,47
2,4,1,1,0,26
1,5,1,0,0,26
2,2,0,0,1,59
1,7,0,0,1,39
2,6,0,0,1,75
2,7,1,0,0,31
1,2,1,0,0,21
1,6,1,0,0,53
2,5,1,1,0,35
1,6,1,0,0,33
2,3,0,0,1,39
4,1,0,0,1,46
3,4,1,1,0,51
4,3,1,0,0,46
4,4,1,0,0,32
1,2,0,0,1,40
4,5,1,1,0,67
4,3,1,0,0,49
2,7,0,0,1,81
4,6,1,1,0,55
4,4,0,0,1,76
4,6,0,0,1,115
1,4,0,0,1,37
2,5,1,1,0,25
3,5,1,1,0,60
3,2,1,1,0,30
2,3,1,0,0,23
4,4,0,0,1,76
4,5,1,1,0,67
3,3,0,0,1,42
2,6,1,1,0,50
4,2,1,0,0,58
2,5,0,0,1,38
2,4,1,0,0,42
1,2,0,0,1,39
3,1,1,1,0,37
4,7,0,0,1,122
1,7,1,0,0,30
1,4,0,0,1,59
4,1,1,1,0,23
4,6,1,0,0,73
1,5,0,0,1,41
1,6,1,0,0,31
2,2,1,0,0,52
4,4,1,1,0,55
1,5,0,0,1,48
3,4,1,1,0,26
4,5,0,0,1,101
3,5,1,1,0,45
1,4,1,0,0,47
1,4,0,0,1,27
2,7,1,0,0,57
1,5,1,0,0,52
4,5,0,0,1,81
1,3,0,0,1,53
1,4,1,1,0,32
1,6,1,1,0,30
4,2,1,1,0,49
4,1,0,0,1,50
4,2,1,0,0,59
2,4,0,0,1,56
4,5,1,0,0,46
3,2,0,0,1,47
1,2,0,0,1,19
2,2,1,1,0,54
3,1,1,1,0,54
3,4,0,0,1,60
4,5,1,0,0,37
2,6,0,0,1,57
3,4,0,0,1,67
4,1,1,1,0,56
2,3,0,0,1,28
1,5,1,0,0,28
4,5,1,1,0,55
2,6,1,0,0,54
2,7,1,0,0,54
4,5,1,0,0,44
2,2,1,1,0,34
1,3,0,0,1,35
1,3,1,1,0,57
1,5,0,0,1,35
2,6,1,0,0,58
4,6,0,0,1,111
4,2,0,0,1,49
3,4,0,0,1,85
3,6,0,0,1,105
3,3,1,1,0,48
2,4,1,1,0,56
3,3,0,0,1,51
1,7,1,1,0,26
4,5,1,0,0,41
1,2,1,0,0,20
1,5,1,1,0,43
4,4,0,0,1,74
4,4,1,1,0,40
3,2,0,0,1,60
3,5,1,1,0,65
1,7,1,0,0,37
4,2,1,1,0,38
1,2,0,0,1,54
1,5,0,0,1,65
1,7,1,1,0,53
2,3,0,0,1,42
1,5,1,0,0,27
2,3,0,0,1,48
