9458,IN,0,2,61946,large_item,1,0,9458,1,1,0,0,1,0
37061,UK,0,4,137826,digital,1,1,37061,1,0,1,0,1,0
39824,DN,0,17,279127,small_item,0,1,39824,1,0,1,0,1,0
31985,DN,1,17,179733,digital,0,1,18325,0,1,1,0,1,0
30541,IT,0,2,289670,large_item,1,0,30541,1,0,0,0,3,0
2603,FI,0,4,322264,large_item,1,1,2603,1,1,0,0,1,0
35893,CA,1,9,22583,large_item,1,0,7229,1,0,0,0,1,0
9213,US,1,16,310713,small_item,0,1,11886,0,1,0,0,2,0
28772,IN,1,16,267970,large_item,0,1,7224,0,1,0,0,1,0
8227,IN,1,1,140859,large_item,1,1,3187,1,0,1,0,2,0
32963,DE,0,6,190897,large_item,0,0,32963,1,0,0,0,1,0
20852,CA,1,9,230580,digital,0,1,17157,1,1,0,0,2,0
11694,US,1,1,272060,small_item,0,0,9718,0,1,1,0,1,1
15673,IT,1,19,24258,large_item,0,0,12841,0,1,1,0,1,1
5023,DN,1,8,235064,large_item,1,1,1585,0,1,1,0,1,0
16215,IT,1,15,268389,digital,1,0,16264,0,0,1,0,1,0
20162,CN,0,8,188486,digital,0,1,20162,0,1,0,0,1,1
29968,DE,1,13,283502,small_item,1,1,3607,1,1,1,0,1,0
30541,CA,1,3,180891,digital,0,1,16292,0,0,0,0,1,0
20295,CA,1,6,327388,large_item,1,1,8545,0,1,1,0,1,0
8028,DN,1,11,340461,digital,0,0,8196,0,1,1,0,1,0
17025,CA,1,11,253214,digital,0,1,16934,0,0,0,0,1,0
17922,FI,1,9,119262,large_item,1,1,1129,0,0,1,0,1,0
25090,DN,1,15,231597,digital,1,0,18420,1,1,0,0,1,0
4860,CA,0,21,160600,small_item,1,0,4860,0,1,0,0,1,0
23873,CA,1,10,15567,small_item,0,1,6516,0,0,0,0,1,0
3991,US,1,3,199096,digital,0,0,4767,1,0,1,0,1,0
23865,CN,0,0,96423,large_item,0,1,23865,1,0,0,0,1,1
8455,US,1,11,181557,large_item,1,1,12712,1,1,0,0,1,0
11056,DE,0,20,49385,small_item,0,0,11056,0,0,1,0,1,1
8382,US,1,20,326735,small_item,1,0,14489,1,1,1,0,1,0
20739,UK,1,14,334329,digital,0,0,8056,1,0,1,0,1,0
4633,CN,1,19,12072,digital,0,1,12732,0,1,0,1,1,1
20920,US,0,2,64108,small_item,1,0,20920,0,0,1,0,1,0
20760,CN,1,16,111618,large_item,1,0,4162,1,0,0,0,1,1
13821,IN,0,8,179451,digital,0,0,13821,1,1,1,0,1,0
14323,IT,1,17,136404,digital,0,1,12449,0,0,1,0,1,0
31728,IT,0,0,214462,small_item,1,1,31728,1,1,1,0,1,0
28393,CN,0,5,21422,digital,1,1,28393,1,1,0,0,1,1
29192,FI,0,17,358590,digital,1,0,29192,1,0,0,0,1,0
12824,UK,1,2,5541,digital,1,0,11878,0,0,1,0,2,0
25543,DE,0,21,148062,small_item,0,0,25543,0,0,0,0,1,1
37360,CN,1,14,258663,large_item,0,1,18733,0,0,1,0,1,1
2924,US,0,16,165631,large_item,0,0,2924,1,0,0,0,1,0
7720,DE,0,6,251597,digital,0,1,7720,0,1,0,0,1,0
9168,DE,1,15,100846,digital,0,0,17155,1,1,1,0,1,0
30695,CN,1,2,157687,small_item,0,0,12061,0,0,0,0,1,1
34748,IT,1,10,274410,large_item,0,1,19237,0,1,0,0,1,0
16427,FI,1,8,258371,small_item,0,1,16435,1,0,0,0,1,0
34387,IN,1,2,162321,small_item,1,0,8433,1,0,1,0,1,0
12939,FI,1,18,344526,digital,0,1,16282,0,1,1,0,1,0
38967,FI,0,11,334877,large_item,0,1,38967,0,1,1,0,3,0
37613,DN,1,4,171322,small_item,1,1,9640,0,0,0,0,1,0
28012,US,1,3,249280,small_item,0,1,4380,0,0,0,0,1,0
33057,CN,1,7,67850,small_item,1,1,7779,0,1,1,0,1,1
24182,DE,1,21,121168,digital,0,0,5508,1,0,1,0,1,0
18136,DE,0,22,27990,large_item,0,0,18136,0,0,0,0,1,1
4812,DE,0,6,88363,digital,0,0,4812,1,1,1,0,1,0
32939,FI,0,8,185061,small_item,1,0,32939,1,0,0,0,1,0
21469,US,1,21,317732,large_item,1,1,13227,0,0,1,0,2,0
7831,DN,1,5,94961,large_item,1,1,9968,1,1,0,0,3,0
20768,CN,1,20,187196,small_item,0,1,14860,1,0,1,0,1,1
37335,IT,0,23,83333,small_item,1,0,37335,1,1,1,0,1,0
2230,IN,0,1,297470,large_item,0,1,2230,0,1,0,0,1,0
5167,FI,1,0,179015,small_item,0,1,10645,1,0,0,0,1,0
14100,IN,0,15,34933,digital,0,1,14100,1,1,1,0,1,0
20890,CA,0,11,268826,digital,1,1,20890,0,1,0,0,1,0
13650,CA,0,13,75623,small_item,0,0,13650,1,0,1,0,1,0
35498,UK,0,3,188382,small_item,0,1,35498,1,0,1,0,1,0
5499,IN,0,17,98215,digital,1,1,5499,1,0,1,0,1,0
1911,IT,1,3,333438,large_item,0,0,13304,0,1,1,0,1,0
4111,US,1,21,169484,small_item,1,1,2815,0,1,1,0,1,0
29688,CA,1,17,100972,small_item,0,0,4427,0,1,0,0,1,1
10279,IN,0,1,244678,small_item,0,1,10279,1,1,0,0,1,0
36747,FI,0,3,114257,small_item,1,1,36747,1,1,1,0,1,0
24808,IT,1,19,339907,digital,0,0,16711,1,1,1,0,1,0
36562,IT,0,22,293064,small_item,0,1,36562,0,1,1,0,1,0
26177,IT,1,0,176923,large_item,1,0,19727,0,0,0,0,1,0
30869,DE,1,21,293486,digital,1,1,19072,0,1,1,0,2,0
32829,DN,0,1,139785,digital,1,1,32829,1,0,1,0,1,0
16188,IT,1,17,247967,small_item,0,1,8612,0,0,0,0,1,0
5926,IN,0,21,159964,large_item,1,0,5926,0,1,0,0,1,0
34193,DN,0,4,71074,large_item,0,0,34193,0,1,0,0,1,1
29905,DN,1,21,298033,small_item,1,0,19567,1,0,0,0,1,0
39404,UK,0,7,83358,large_item,0,0,39404,0,0,0,0,1,1
4558,IT,0,17,65256,digital,1,0,4558,0,1,0,0,1,0
25671,FI,1,1,270457,large_item,1,1,7367,1,0,0,0,1,0
1463,FI,1,0,63701,digital,0,1,15001,0,1,0,0,1,0
7523,DN,1,7,118601,small_item,1,1,8684,1,1,1,0,1,0
4195,DN,1,6,293387,digital,0,1,12806,1,1,0,0,1,0
23711,FI,1,18,98215,small_item,1,0,7919,0,1,1,0,1,0
28233,CA,0,22,12145,digital,0,1,28233,0,0,1,0,1,0
33304,IT,0,0,70791,large_item,0,0,33304,1,1,0,0,3,0
30654,UK,0,11,175337,digital,0,1,30654,0,0,1,0,1,0
34906,IN,0,4,93380,large_item,0,1,34906,1,0,1,0,1,0
32844,US,0,7,292965,digital,1,1,32844,0,1,0,0,1,0
25663,FI,1,5,218954,large_item,0,0,4277,0,1,0,0,1,1
20575,DE,0,14,230617,large_item,0,0,20575,1,1,0,0,1,0
2815,DN,0,16,191568,small_item,0,1,2815,0,1,0,0,3,0
21966,US,1,9,22980,digital,0,0,7689,0,0,1,0,1,0
39742,DN,0,8,350659,digital,0,0,39742,1,1,1,0,1,0
4201,US,0,6,149079,small_item,1,0,4201,1,1,0,0,1,0
30806,IN,1,1,144478,large_item,0,1,19983,0,1,0,0,2,0
12491,CA,0,0,101112,large_item,1,1,12491,0,0,1,0,1,0
38725,IN,0,4,102461,small_item,1,0,38725,1,0,0,0,1,0
1392,DN,1,5,353134,large_item,0,0,15226,0,1,1,0,1,0
10684,CN,1,17,319425,digital,1,0,10890,1,1,1,0,1,1
39457,DN,0,1,286072,digital,1,0,39457,0,0,1,0,1,0
26877,FI,0,17,210169,large_item,1,0,26877,1,1,0,0,1,0
14393,IN,0,11,126864,digital,1,1,14393,0,1,1,0,1,0
25610,DN,1,16,150986,digital,0,0,19289,1,1,1,0,1,0
10565,CN,1,12,349387,small_item,1,0,3217,1,0,1,0,1,1
38201,CA,1,17,84293,small_item,0,0,7267,0,1,1,0,1,1
16082,DN,1,8,130778,small_item,0,0,19617,0,1,1,0,1,1
7844,DE,0,15,238721,large_item,0,1,7844,1,0,1,0,3,0
37452,DE,0,23,310264,small_item,0,1,37452,1,1,1,0,1,0
18881,IN,0,10,190521,small_item,0,1,18881,0,1,1,0,1,0
29457,CN,1,15,359736,small_item,1,0,17756,0,1,0,0,1,1
17503,DN,1,3,264843,large_item,1,0,12038,1,0,1,0,1,0
15961,CA,0,7,181651,large_item,1,0,15961,0,1,1,0,1,0
37499,US,1,16,331269,digital,0,1,9007,1,1,1,0,1,0
777,IT,1,12,148271,digital,0,0,15427,0,0,1,0,1,0
26035,DN,0,15,178623,large_item,0,1,26035,1,0,1,0,1,0
36264,DE,1,1,19768,digital,0,0,4577,1,0,1,0,1,0
706,IN,1,11,170699,digital,1,0,3930,0,0,1,0,1,0
20006,FI,1,4,354833,small_item,1,1,18560,0,0,0,0,1,0
3862,IT,0,2,215896,large_item,1,0,3862,1,1,1,0,1,0
30958,DN,0,16,30647,digital,0,0,30958,1,1,0,0,3,0
1175,DE,1,21,66909,large_item,1,0,13965,0,1,0,0,1,0
39451,IN,0,17,68760,digital,1,1,39451,0,1,1,0,1,0
29159,DN,1,20,68533,large_item,1,0,18626,0,0,0,0,1,0
5095,DE,0,3,293059,small_item,0,1,5095,0,1,0,0,1,0
5950,UK,0,23,20892,large_item,0,0,5950,0,0,0,0,2,0
18349,IT,1,13,253779,large_item,1,1,10819,1,1,1,0,1,0
22397,US,1,5,163566,small_item,0,0,827,1,0,1,0,1,0
5440,FI,0,10,306609,digital,1,1,5440,0,1,1,0,1,0
13800,IN,0,20,97172,digital,0,0,13800,1,1,0,0,1,0
9275,CA,1,15,284544,digital,0,1,15112,1,0,1,0,1,0
10397,CA,1,11,167880,small_item,0,0,5786,0,1,0,0,1,1
17899,DE,0,9,258137,digital,1,0,17899,1,0,0,0,1,0
9840,US,1,2,99488,small_item,1,0,999,1,0,0,0,1,0
3459,DE,1,18,26968,small_item,0,0,13136,1,0,1,0,3,0
7083,FI,1,17,265325,large_item,0,1,3968,0,1,1,0,1,0
9224,US,0,13,19616,large_item,0,0,9224,0,1,0,0,1,0
8844,DE,0,14,285494,small_item,0,0,8844,1,0,0,0,2,0
5982,DN,0,18,315572,large_item,1,1,5982,0,1,0,0,1,0
22327,IN,1,4,63235,small_item,0,0,3141,0,1,1,0,1,1
18187,US,0,0,333630,large_item,0,0,18187,1,1,1,0,1,0
31006,FI,1,6,52547,large_item,0,1,2064,0,1,1,0,1,0
24627,UK,1,13,154042,digital,0,1,18453,0,0,0,0,1,0
10954,UK,0,9,289863,digital,1,0,10954,1,0,0,0,1,0
18939,CN,1,19,227477,digital,1,1,19205,1,0,0,0,1,1
17479,FI,1,15,196253,digital,0,0,17783,0,0,1,0,1,0
28259,UK,1,15,307445,small_item,0,1,9805,1,0,1,0,1,0
8464,IN,0,5,14644,small_item,0,1,8464,1,1,0,0,1,0
37650,IT,0,9,239038,large_item,1,0,37650,1,1,0,0,1,0
34441,CA,0,17,243858,large_item,1,1,34441,1,0,0,0,1,0
20899,CN,1,5,79334,digital,0,0,3397,0,0,0,0,1,1
18075,DN,0,6,229883,small_item,0,0,18075,1,0,0,0,1,0
17612,IN,1,9,341930,digital,0,1,8226,1,0,0,0,1,0
27373,FI,1,4,9229,large_item,0,1,19923,0,1,1,0,3,0
26686,IT,1,19,345605,digital,0,0,15474,1,0,1,0,1,0
29004,DE,0,11,106765,digital,0,1,29004,1,0,1,0,1,0
16119,DN,0,21,129189,large_item,1,1,16119,0,0,1,0,1,0
37441,FI,1,2,125800,digital,1,1,13545,0,1,1,0,1,0
8573,FI,0,17,113848,large_item,1,0,8573,0,0,0,0,1,0
4215,CA,1,18,15005,small_item,0,1,5634,1,0,1,0,1,0
32611,DE,0,10,61302,large_item,0,1,32611,1,0,0,0,3,0
4693,UK,0,12,290457,small_item,0,0,4693,0,1,0,0,1,0
29716,CN,0,20,279653,digital,1,0,29716,0,0,0,0,1,1
20304,DE,0,23,164071,small_item,1,0,20304,0,0,1,0,1,0
18640,FI,0,3,256844,small_item,0,0,18640,1,0,1,0,1,0
37124,CN,0,18,293629,digital,0,0,37124,1,1,1,0,1,1
15629,IT,1,14,150736,small_item,1,0,17992,1,0,0,0,1,0
6643,FI,1,10,260548,small_item,0,1,5421,0,1,1,0,1,0
24543,CA,1,9,145071,small_item,1,0,2666,1,0,1,0,1,0
25759,US,0,7,113954,digital,1,0,25759,1,0,0,0,1,0
39752,CN,0,17,191161,digital,1,0,39752,0,1,0,0,1,1
39820,IT,1,5,201333,digital,0,1,5906,0,1,1,0,1,0
7510,IT,1,9,317124,small_item,0,1,1120,1,1,0,0,1,0
30065,DN,1,16,231182,small_item,1,0,2281,0,1,0,0,1,0
26258,IT,1,15,174059,large_item,0,1,13170,1,1,0,0,1,0
19696,IN,0,9,256049,large_item,0,1,19696,0,0,0,0,1,0
5063,US,0,19,254110,digital,0,0,5063,0,1,1,0,1,0
4292,CA,0,20,207650,small_item,1,1,4292,1,0,1,0,1,0
39501,CA,1,14,214306,digital,1,1,11152,0,0,1,0,1,0
31759,FI,0,20,313153,digital,1,0,31759,1,0,0,0,1,0
37410,IN,1,10,107661,large_item,0,1,3491,0,0,0,0,1,0
1172,IN,0,22,56236,large_item,0,1,1172,0,0,1,0,1,0
11292,IT,1,9,220036,large_item,1,1,13015,1,1,1,0,1,0
8265,UK,0,23,129548,large_item,0,1,8265,0,1,0,0,1,0
9294,FI,0,22,224251,small_item,0,1,9294,0,0,1,0,1,0
24907,US,1,23,340611,digital,0,0,4925,0,1,1,0,1,0
32055,UK,0,23,10886,large_item,0,1,32055,0,0,1,0,2,0
6840,CN,0,21,190025,small_item,1,1,6840,1,1,1,0,1,1
29766,DN,1,23,312219,small_item,0,1,6512,0,1,0,0,1,0
4402,CA,1,6,128549,small_item,1,1,15615,0,0,1,0,1,0
22217,UK,0,3,65393,large_item,1,1,22217,1,1,0,0,1,0
9503,DN,0,17,219374,small_item,1,1,9503,1,1,0,1,1,0
26744,IT,0,17,92285,digital,1,0,26744,1,1,1,0,3,0
25202,IT,0,18,354579,digital,1,0,25202,0,0,1,0,1,0
5107,IN,0,12,17814,small_item,1,0,5107,1,1,0,0,1,0
18110,DN,1,18,287680,large_item,1,0,10101,1,1,0,1,1,0
11989,DN,1,18,196787,digital,1,0,11024,1,1,0,0,1,0
2603,IN,1,9,117012,digital,0,1,18364,0,0,1,0,1,0
15967,IT,0,6,355477,small_item,0,0,15967,1,1,1,0,1,0
1040,CN,1,16,146424,small_item,0,0,13519,0,0,0,0,1,1
1496,FI,1,8,36614,small_item,0,0,9475,1,0,1,0,1,0
8772,US,0,12,48894,small_item,0,0,8772,1,0,1,0,3,0
2216,FI,1,21,45392,small_item,0,1,6705,1,0,0,0,1,0
24048,US,0,13,127155,digital,0,0,24048,0,0,1,0,1,0
24107,CA,0,23,188632,small_item,0,1,24107,1,0,0,0,1,0
33878,DE,1,19,207732,large_item,0,1,19515,1,1,1,0,3,0
9432,US,0,9,5357,large_item,1,0,9432,1,1,0,0,1,0
13364,CA,1,21,231098,large_item,1,0,12310,0,1,0,0,1,0
22852,DN,0,21,38020,small_item,0,0,22852,0,0,1,0,1,1
21466,IT,0,6,223033,small_item,1,0,21466,1,0,1,0,1,0
29635,IT,1,14,320335,large_item,0,1,1483,1,1,0,0,1,0
